,book_title,book_nr,chapter_title,chapter_nr,word_count,rand_main,Nynaeve,mat,perrin_wolfbrother,egwene_amyrlin,loial_rand,siuan_moiraine,aviendha_aiel,elayne_queen,moiraine_lan,tuon_seanchan,puppeteers_main,min_viewings,black_tower,gawyn
0,New Spring,0,1 The Hook,1,5686,0.006738261413035492,0.0,0.0,0.007320374235643767,0.0,0.0,0.0,0.05758295025124808,0.004963580549805612,0.1746585311960628,0.04664190647760581,0.007259609205403345,0.0,0.0,0.011205513401511762
1,New Spring,0,2 A Wish Fulfilled,2,4944,0.0,0.0,0.0,0.0,0.00111673825604336,0.0,0.2247349463113296,0.0,0.0,0.10439921977322465,0.0,0.0,0.0,0.0,0.0
2,New Spring,0,3 Practice,3,8720,0.0,0.0,0.0,0.0,0.0,0.0,0.37115446714233846,0.0,0.0,0.09096789614727169,0.0,0.0015603154922046723,0.0,0.004743695217950161,0.0
3,New Spring,0,4 Leaving the Tower,4,6068,0.0,0.0,0.004831232115899091,0.0009939595099005005,0.0,0.009667924868696855,0.2822138000450497,0.0,0.005119550119312618,0.07236852143946763,0.025493616239522066,5.513732346880375e-06,0.0,0.0,0.0
4,New Spring,0,5 The Human Heart,5,7966,0.0,0.0,0.0,0.0,0.0,0.0,0.3105175183675599,0.0,0.0,0.12572119123631412,0.0,0.0,0.0,0.0,0.0
5,New Spring,0,6 Surprises,6,5498,0.0,0.0,0.0,0.0,0.0,0.0,0.31904421876124617,0.0,0.0,0.10975597353585172,0.0,0.0,0.0,0.0,0.0
6,New Spring,0,7 The Itch,7,3314,0.0,0.0,0.0,0.0,0.0,0.0,0.1805016754557787,0.0,0.012332013626101656,0.08982697506714069,0.01267312363673306,0.013781333908081027,0.0,0.0,0.0
7,New Spring,0,8 Shreds of Serenity,8,4285,0.0,0.0,0.0,0.0,0.0,0.0,0.3216726990582426,0.0,0.0,0.06288812067550424,0.0,4.1762534369777045e-07,0.0,0.0,0.0
8,New Spring,0,9 It Begins,9,4874,0.012220117701003298,0.012972027084022274,0.0016662211592862722,0.013615708025833848,0.008088479507087475,0.0014529763622127426,0.0743395481626985,0.018264999372607397,0.015222802494500549,0.08537562066861466,0.04091161157518787,0.02752169158914944,0.0,0.043023838624700654,0.000267715480864276
9,New Spring,0,10 It Finishes,10,2574,0.0,0.0,0.0,0.0,0.0,0.0,0.27509888444189395,0.005084628497442025,0.0,0.07928070361265693,0.0,0.0092308253290953,0.0,0.0,0.0
10,New Spring,0,11 Just Before Dawn,11,3301,0.0,0.0,0.0,0.0,0.0,0.0,0.26613900188857303,0.0,0.0,0.07652163848357015,0.0,0.004016678382633538,0.0,0.0,0.0
11,New Spring,0,12 Entering Home,12,5476,0.0,0.0,0.0,0.0,0.0,0.0,0.28087470486259786,0.0,0.0010949253184490372,0.09585927876119536,0.0,0.002420852210087448,0.0,0.0,0.0
12,New Spring,0,13 Business in the City,13,3737,0.0,0.0,0.0,0.0,0.0,0.0,0.195057961539972,0.0,0.009214514968206829,0.09212452489803,0.012875551222952562,0.0022062519785110953,0.0,0.0,0.0
13,New Spring,0,14 Changes,14,6545,0.0,0.0,0.0,0.0,0.0019565876538310883,0.0,0.30557337538203455,0.0,0.006647172192829842,0.08892882824248494,0.0012898412553614697,0.004873456358052156,0.0,0.0,0.0
14,New Spring,0,15 Into Canluum,15,2812,0.004750169122762796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014266245894894327,0.14294393579513898,0.04788693066374387,0.009716461331361911,0.0,0.0,0.008434046825375829
15,New Spring,0,16 The Deeps,16,4324,0.0,0.0,0.0027143494240468202,0.0,0.0,0.0,0.0,0.0,0.010145898644691962,0.17632930063870558,0.03958458932096906,0.009031255870631985,0.0,0.0,0.0
16,New Spring,0,17 An Arrival,17,5145,0.0,0.0,0.0,0.0,0.0,0.0,0.09306371247632544,0.0,0.0,0.11038389341693564,0.0,0.1989137265847674,0.0,0.0,0.0
17,New Spring,0,18 A Narrow Passage,18,3770,0.0,0.0,0.0,0.0,0.0,0.0,0.3117395079249801,0.0,0.0,0.13012383368132338,0.0,0.04600265972660635,0.0,0.0,0.0
18,New Spring,0,19 Pond Water,19,3727,0.0,0.0,0.005595849695535789,0.0025767069615797236,0.0,0.0,0.009611787510072902,0.011850125544896468,0.015532383046923018,0.15948837339531208,0.06377315615356619,0.04168667330314429,0.0,0.0,0.0
19,New Spring,0,20 Breakfast in Manala,20,2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124675270954011,0.14498383891024447,0.03992216028940491,0.008650428384097528,0.0,0.0,0.0
20,New Spring,0,21 Some Tricks of the Power,21,4308,0.0,0.0,0.0,0.0,0.0,0.0,0.01726306740272811,0.0,0.014780021148955136,0.18371192238591116,0.05019037756587153,0.01150893884335065,0.0,0.0011678315371638306,0.0
21,New Spring,0,22 Keeping Custom,22,5122,0.0032821755456212327,0.0,0.0007252401763167527,0.0,0.0,0.0,0.009126656633612288,0.0,0.021269179754432623,0.11466090664666376,0.05255426816014047,0.016388164438918995,0.0,0.0,0.003436800812302251
22,New Spring,0,23 The Evening Star,23,3542,0.0,0.0,0.009153116723463405,0.0,0.0,0.0,0.2530876734193906,0.0,0.0,0.13417302657966587,0.006843198716808877,0.0,0.0,0.0,0.0
23,New Spring,0,24 Making Use of Invisibility,24,2923,0.0,0.0,0.0,0.0,0.0,0.0,0.24694232046601738,0.0,0.0019417493811269353,0.12281918649448614,0.0,0.0,0.0,0.0,0.0
24,New Spring,0,25 An Answer,25,4530,0.0,0.0,0.0,0.0,0.0,0.0,0.18962661037280132,0.0,0.0,0.20023858792780172,0.0,0.03855285052775221,0.0,0.0,0.0
25,New Spring,0,26 When to Surrender,26,4011,0.0,0.0,0.0,0.0,0.0,0.0,0.033192104959883284,0.0,0.0,0.1608530277402463,0.001308059016598055,0.010418155247356573,0.0,0.0010796539267875634,0.0
26,New Spring,0,Epilogue,Epilogue,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.21090061583361563,0.0,0.0,0.16439621285070247,0.0,0.017457819567280812,0.0,0.0035688150990447445,0.0
